,DJI_DOWN,DJI_NORM,DJI_RECOV,ticker
155,0.7220568689150412,0.2881673545708872,0.776342700274788,ANSS
156,0.6126424556802201,0.3116757249013815,0.6585425312836826,ANTM
157,0.15606315936971726,0.16735059181058995,-0.361358475477453,AOBC
158,0.3456154663921713,0.23016827080289137,0.6724296992288973,AON
159,0.42023165764263,0.19486570698030337,0.29075675897273745,AOS
160,0.31233823987302534,0.19059175468457365,0.5550410348555772,AOSL
161,-0.0032760568985143175,0.3107038504358207,0.2484530226588934,AP
162,0.17199856997999924,0.10944864480786493,0.41164253658025185,APA
163,0.7163953804439829,0.3014364870198577,0.551401794145554,APAM
164,0.6469762795736694,0.21516997847385128,0.5802660186846073,APD
165,0.33355732132852495,0.2114802536125997,0.2297133216857582,APEI
166,0.7250940844741457,0.4120191363337492,0.8280686816779292,APH
167,0.5641706309835083,0.0001740510890514283,0.28044752422160646,APLE
168,0.6123461895946002,0.5233246446844467,0.45479786913770254,APOG
169,0.5359780359198286,0.2660230334775911,0.4877045501005691,APPF
170,0.3627931521563615,0.008831714062202706,0.10725701296037446,APTS
171,0.4596419417369934,0.3189191703346788,0.5329607262492234,APTV
172,0.4552945700635003,-0.014698183285395537,0.5268417582774885,AQMS
173,0.02039901456539226,0.15263896514751696,0.2269851538659808,AR
174,0.6078643821224495,0.12364630955470335,0.4219328778706635,ARA
175,0.2213661961779195,0.1279480927708802,0.3430110948764014,ARAY
176,-0.046287873636406116,0.10235122799061717,-0.11292497973797054,ARC
177,0.37095918666522054,0.16350925006065395,0.34360784732926525,ARCB
178,0.14394309828635352,0.14269535187278173,-0.0517487586264356,ARCH
179,0.4997238336748895,0.026355102398394996,0.2736082282305443,ARCO
180,0.522920852792291,0.16100960220918867,0.7279015905243834,ARD
181,0.25505066631328543,0.10546575161422014,0.4169769977865474,ARDX
182,0.7288939610908333,0.11187203008760765,0.5598979904350998,ARE
183,0.6628907632200022,0.04174605269779203,-0.06294533521893254,ARI
184,0.24140126673316914,0.2956937915259992,0.5334671490754157,ARMK
185,0.35781870294809526,0.24267593290061296,0.11178819235232883,ARNA
186,0.6077413294781959,0.3969405391144687,0.3009990168937948,ARNC
187,0.1648126905992965,0.09117398143094976,0.5666719626004839,AROC
188,0.7527806344659717,0.21360679376016473,0.7870292266366621,AROW
189,0.3242994899559001,0.19176646897604924,0.5339431684682492,ARR
190,0.2785252389319532,-0.02504282029996831,0.5985638912981094,ARTNA
191,0.4767639682850766,0.19778641018957444,0.8750338442709967,ARW
192,0.30265793315291367,0.3408564592742882,0.6561759100815551,ASB
193,0.5554620484766162,0.05662612905941113,0.29949102608071526,ASC
194,0.6971504787792187,0.20585948123279882,0.4298336102025473,ASGN
195,0.6675568991787122,0.19887856921562805,0.5158602044445348,ASH
196,0.25946213397830364,0.3543756687966472,0.06386380036446233,ASIX
197,0.5509875868272358,0.15898341805445576,0.5772323331755272,ASMB
198,0.18079665391654315,0.305872344518297,0.04622660415885956,ASNA
199,0.20591750753544888,-0.009036649107228076,0.17487641413890376,ASPS
200,0.4984143686234786,0.2855955219758722,0.37465370144283183,ASTE
201,0.345940742688329,0.11107227605757979,0.23500621770188315,AT
202,0.17924192588849022,0.04449697366805502,0.5749365180382152,ATCO
203,0.37342863317710057,0.17167398034607678,-0.11701057656805296,ATEN
204,0.3454834568057281,0.3081710652183989,0.337448380545623,ATGE
205,0.4388536652205832,0.35777924520299764,0.5864095012018649,ATH
206,0.3063057508977149,0.21255651167145342,-0.3179812396160975,ATHX
207,0.33854976000334513,0.20928358436171401,0.4010345233773752,ATI
208,0.18734697355728377,0.18926046941982444,0.38632189781535964,ATKR
209,0.6622474275663944,0.14047323152127952,0.2373023615899811,ATLO
210,0.2899395994493837,0.10255736157202577,0.35843075344524744,ATNI
211,0.5468799844233703,-0.1412165519893348,0.8750441817650269,ATO
212,0.5304544327314981,-0.13104487655587763,0.7966486013876312,ATR
213,0.24823193391633072,0.25486073944249193,0.7732066157747861,ATRA
214,0.4155683341830702,0.28479406217673503,0.024556553295973615,ATRC
215,0.38853663246823444,-0.12179323075077736,0.33872997824564605,ATRI
216,0.22812182209279022,0.2098799800410026,0.501725358880346,ATRO
217,0.2753786817509197,-0.09497631262640947,0.5114051545779026,ATRS
218,0.3996070457292979,0.167521568913144,0.34087230821140174,ATSG
219,0.6222525204640617,0.14855525278307438,0.34856997384244476,ATVI
220,0.3939681367294475,-0.1267558896603818,-0.33664699728997066,ATW
221,0.6247851898572088,0.27143805360982115,0.5949773372616034,AUB
222,0.4976540026031363,0.10653472601486177,0.728568525699135,AVA
223,0.4627730224549401,0.12357271100505186,0.6523209977282303,AVAV
224,0.6706749662212971,0.06633298131965751,0.25901211729590434,AVB
225,0.7804532946590829,0.07320756177719219,0.7430442082463433,AVD
226,0.7107920261677252,0.38931703850002664,0.8252044067934953,AVGO
227,0.3322510656292057,0.12967524389915716,0.4391078492002173,AVID
228,0.5489939789325444,0.32202150853109457,0.8546464180807861,AVT
229,0.33302738199130555,0.30346258053967173,0.4890057255182667,AVXL
230,0.4698105572147571,-0.03226399108193912,0.5704674760298223,AVY
231,0.6424107522981477,0.2941985750833114,0.6874241499709044,AWI
232,0.5450296536377701,-0.22386489166025947,0.7681686713445439,AWK
233,0.4299894106792816,-0.19856677452029364,0.7283135817349417,AWR
234,0.07337436118628972,0.1404341216588554,0.47365322778814434,AXAS
235,0.4029984142537728,0.11807153434975252,0.7470887626700284,AXDX
236,0.44138160883297206,0.3328265311608848,0.22225448170757123,AXE
237,0.09081106399438155,0.2219852097816113,0.6519217339693245,AXGN
238,0.16695849201955068,0.2368657348369426,0.6452081754043523,AXL
239,0.7644527158200262,0.5897427683412971,0.7417678551673342,AXP
240,0.3482400674012109,0.21835472303509854,0.6009330973542822,AXS
241,0.6173299167699474,-0.04841572999205182,0.5092562897802226,AXTA
242,0.21898806930224696,0.28531255086860074,0.5511615348711466,AXTI
243,0.32645350478386553,0.08812940803782225,0.6427699722261127,AY
244,0.5437197267330588,0.18805480879662925,0.5655636215861009,AYI
245,0.3116113631573586,0.3226074117407435,0.5373628495822945,AYX
246,0.3486661170316734,0.3036242239758245,0.8590140466791123,AZO
247,0.5262216957413417,0.4661003528232873,0.8279260907447165,AZPN
248,0.3250214446742224,0.2344362575408995,0.32428353187847486,AZZ
249,0.6960003774653545,0.25410470163735305,0.7710370492425461,B
250,0.590928203343519,0.5319230940363279,0.830313178397223,BA
251,0.744309356648554,0.44628049098602923,0.8077556223167826,BAC
252,0.3404990564684955,0.28732586739460303,0.6930043396272018,BAH
253,0.36975408471465077,0.13422066939900953,0.21989891432756659,BANC
254,0.5700145487915027,0.11605332943679127,0.3358072308005239,BANF
255,0.7060011316714837,0.39166534123633445,0.7146196185862411,BANR
256,0.4651117087532118,0.14889029405253498,0.41920579116077217,BATRA
257,0.39930966018680464,0.12715442889831519,0.16488664999449293,BATRK
258,0.48407963968130235,0.21344620649199494,0.7009762327889211,BAX
259,0.33220913992519796,-0.07022322992483258,0.20032861294283089,BBBY
260,0.21633206722213394,-0.020311049775140283,0.2423764559115294,BBGI
261,0.7922833394370721,0.4407008929923858,0.7773800817137492,BBL
262,0.3378078269742767,0.15243541714759812,0.4236847794341674,BBSI
263,0.7852426504450017,0.5215415219323973,0.7771904722041847,BBVA
264,0.1546085629643454,0.27059437924853674,0.13817726748427972,BBW
265,0.7143778009765432,0.27050665157854215,0.5976380150047176,BBY
266,0.6014514749624762,0.25559859135701063,0.5132641204692295,BC
267,0.7482117961475537,0.17504370992123106,0.39318314098884005,BCBP
268,0.6951217548268367,0.04184564501590326,0.7215109134688718,BCC
269,0.38987180988366854,0.24259638004039152,-0.08701883160032041,BCEI
270,0.6837069508854517,0.3411517439110254,0.550717830185213,BCO
271,0.7064498694789445,0.3108567462024488,0.7022540520520087,BCOR
272,0.5288058684683292,0.13940972955058448,0.5272114017448581,BCOV
273,0.5238108535517089,0.25491039350938005,0.6745962564397113,BCPC
274,0.3870271361127123,0.19471880315779777,0.4113556020198899,BCRX
275,0.34116039633457484,0.27377008148976173,0.8519318896062003,BDC
276,0.6790702405968498,0.26733778935537156,0.5717987585153931,BDGE
277,0.7576795158950282,0.10786430271169685,0.3160855094014826,BDN
278,0.35530016800688285,0.1635358802958116,0.36678082334597323,BDX
279,0.3317082692404607,0.2927856788356381,0.851245697833974,BEAT
280,0.676208327886131,0.2545249842450503,0.42935717029677756,BECN
281,0.3132801306403558,0.07733833446450655,0.5548291445017588,BELFB
282,0.45739816006487244,0.43500397343282515,0.8704909508160364,BEN
283,0.37950600857988454,-0.029437990096950934,0.49160507092077127,BERY
284,0.2710338534671353,0.03855814810159209,0.39522482421975125,BFAM
285,0.6386280731743609,0.14741189757791426,0.13060405538892791,BFIN
286,0.43651942421925044,0.16436159898511174,0.604393444445536,BFS
287,0.615208048614589,-0.10186806221591846,0.44710536514838495,BG
288,0.37143829717320015,0.23469821665467788,0.33180671742750245,BGCP
289,0.638905665428495,0.17642222777923103,0.32280676705123235,BGFV
290,0.3974956627177084,0.1273936315136739,-0.37113486821859887,BGG
291,0.32474111405521405,-0.07173998780655948,0.2903980423833748,BGS
292,0.20000831751314563,0.20106333782645291,0.43817998155895477,BGSF
293,0.2012858700789255,0.2959686633799262,0.2519059731577389,BH
294,0.6758900729080934,0.2589209818452898,0.6666483558623234,BHB
295,-0.00393408287773932,0.3892865760414851,0.7700004563381823,BHE
296,0.7335613814512627,0.365416888258919,0.4105846151325373,BHLB
297,0.6864853814047831,0.39613152846909305,0.7839046966352302,BHP
298,0.6089627576326324,0.19855033546744966,0.7329316095419346,BHVN
299,0.47417011099734074,0.1283081266046465,0.3856013468054518,BIG
300,0.8411329129414072,0.07542442881585297,0.6703178937529899,BIIB
301,0.5139293916333183,0.278943735033937,0.5706450971391384,BIO
302,0.6971560153683477,0.17087020831749972,0.5584026005446235,BIP
303,0.5409719322441846,0.34664415666574544,0.5817477875182302,BJRI
304,0.7030850108575324,0.18584130093352294,0.5952667146758592,BK
305,0.07576618583497298,0.06866623287747571,0.4905408425481902,BKD
306,0.2117282947437388,-0.0696001284333556,0.7542274599433944,BKE
307,0.6383243737851101,-0.08865553664489999,0.8783490452048002,BKH
308,0.5182209352612186,0.19539025583226752,0.4820635636595393,BKNG
309,0.6426400959155544,0.15447382614996957,0.6122447687548892,BKR
310,0.44084448415274313,0.24224680966582596,0.5856941390251925,BKU
311,0.3514764633926287,0.2823997813794416,0.42550031388191234,BL
312,-0.029455990734395126,0.23188508172482922,0.5773462282386512,BLBD
313,0.02426913731786777,0.09583049499652427,0.053986216305435784,BLCM
314,0.519177636628732,0.02976846675459266,0.6440720133553604,BLD
315,0.4291832332278152,0.1169655008380929,0.3189030622893883,BLDR
316,0.6592410234958259,0.5050423097984553,0.8438031633508047,BLK
317,0.36670605271928924,0.42232173915407467,0.5408481237426249,BLKB
318,0.4686113741744849,-0.03426808723343501,0.5213378924291706,BLL
319,0.5361294421819965,0.2728703113549334,0.6891712285123436,BLMN
320,0.4214669196413255,0.13448961664098555,0.36447586871328813,BLUE
321,0.5284946336137663,0.18251139787552415,0.21380199240699882,BLX
322,0.5729966160597457,0.0909286573999942,0.3825208330674619,BMCH
323,0.5291523616695653,0.0031102257759760155,0.7357339727861957,BMI
324,0.7065824324242319,0.29780584155055334,0.6313992395718363,BMRC
325,0.7683601657066285,0.19555496355919125,0.3975594672115999,BMRN
326,0.6347247081747471,0.0428618908303233,0.6619596597597733,BMTC
327,0.35012804834990147,0.0915599622351469,0.4860191502906337,BMY
328,0.3630107675887688,0.20395935213482574,0.17750698885196772,BNED
329,0.25440016582668445,0.29424998481770687,-0.04958279142538339,BNFT
330,0.8170999724020304,0.04146084233523307,0.6058170308141148,BOCH
331,0.6445104770161221,-0.008926570044277897,0.5674850029139842,BOH
332,0.6523130434543077,0.4094632886386365,0.6897277782787004,BOKF
333,0.37453283698528433,0.11997602513602577,-0.18164586949693903,BOOM
334,0.34606279786577976,0.23895107467911159,0.021982167592739153,BOOT
335,0.21839880140227305,0.20890911704023754,0.5660166477156056,BOX
336,0.47266478029204934,0.45918907817981736,0.781207583560223,BP
337,0.3527286800487372,0.2205300817613701,0.5492988901489354,BPFH
338,0.4732423230335782,0.27548860187676116,0.7654640383101116,BPMC
339,0.6184566792402616,0.3458191894789082,0.6136934492681833,BPOP
340,0.6299761836926604,0.21977387116020872,0.3461349442981605,BPY
341,0.32092629520316196,0.2703850135315712,0.6486022268153059,BR
342,0.5004796499953377,0.2022708447680884,0.6279897278452544,BRC
343,0.3174697862761073,0.12845465313219667,0.1615730646834921,BREW
344,0.4959326997195371,0.0382647916916534,0.3980476173551984,BRG
345,0.7563959440770971,0.29394156690613027,0.6466912752087125,BRKL
346,0.6288211978003023,0.0817390021372901,0.8016765731581565,BRKR
347,0.4127927871977812,0.27575793005877286,0.8449686473760801,BRKS
348,0.7212115295758905,-0.008131514184835792,0.7037765814023182,BRO
349,0.5309797486694796,0.1032407793829238,0.14448794858754202,BRX
350,0.509968382875378,-0.03556994385616876,0.5690363725467033,BSBR
351,0.39652893975309267,-0.042991608027612836,0.5723515385101575,BSET
352,-0.08451093906086748,0.23779082023940668,-0.2629849327950577,BSM
353,0.3555520349539334,0.19840109550927282,0.5517409008485302,BSMX
354,0.5187222647252703,0.03910602843608869,0.45352293080860834,BSRR
355,0.43538213451759855,0.1361940369615629,0.7838717456218988,BSTC
356,0.6638191294027884,0.27072374333014604,0.4603481639158122,BSX
357,0.6064753563309986,0.18045538645925382,0.6431707398213371,BTI
358,0.20431745353314354,0.2926667545152652,0.01345234418420505,BTU
359,0.4924278638422478,0.03888117346537706,0.38066208737218477,BUD
360,0.3313303979219463,0.05217354113335703,0.8427048428313306,BURL
361,0.7578468943650425,0.14277654461087633,0.5629523309254048,BUSE
362,0.4588112542230447,-0.02168668503465322,0.6231471188947124,BV
363,0.09027247066768754,0.11593416414232943,0.18530343269421892,BW
364,0.37030628123399095,0.20577211693176878,0.806578188184455,BWA
365,0.49215380724912666,0.1708796540984954,0.25962517808316526,BWFG
366,0.14981876388051613,0.1698042484083472,0.48744518304545076,BWXT
367,0.6571812931354748,0.04569074307792775,0.4468808693324749,BXP
368,0.6850413151083237,0.3053209473029267,0.25959728890538214,BXS
369,0.37108147517688733,0.4954486331456362,0.705287113120985,BYD
370,0.35258114201546953,0.015172415836726648,0.5283601827243734,BZH
371,0.7911996157895717,0.48643128066239877,0.9166918929855167,C
372,0.5015178054219164,0.015213252146024833,0.5833060668172254,CABO
373,0.6586260176747792,0.15286184372818643,0.29590254836464575,CAC
374,0.12607344596591663,0.11430274053931776,0.48536070259474773,CACC
375,0.5886992382895904,0.221353059240541,0.7520137181882688,CACI
376,0.6110691278823425,0.4408711926061319,0.20356395772935632,CADE
377,0.15492637022431469,0.00035207086382970146,0.22482912501026048,CAG
378,0.6663869952586642,0.20592204215445065,0.6441705563655659,CAH
379,0.2696990100896504,0.11399606749024581,0.05070768794950103,CAI
380,0.5410241888990043,0.4902092202665354,0.7800630717202883,CAJ
381,0.5428085405544041,0.13466588353887937,0.5411530520089305,CAKE
382,-0.13458002744030245,0.044879817991369184,0.10548686474650153,CAL
383,0.5640402603669105,0.05285768015197162,-0.46513745551372854,CALA
384,0.21765852393876942,0.3097823061981809,0.008083630301914776,CALM
385,0.5371539302145744,0.13429666196615414,0.8238077602036105,CALX
386,0.47139631270152665,0.26941373562046644,0.3596310093954568,CAMP
387,0.36965404934031143,0.2588122427102205,0.21003519102025395,CAR
388,0.49341875065727153,0.022545719460508245,0.6914925487291893,CARA
389,,0.3005263735228514,,CARB
390,0.8320362748910825,0.15509490931704636,0.6335091848946426,CARO
391,0.30965804026122074,0.22402084799609176,0.4906397891999805,CARS
392,0.42844626255404905,0.03137062897803546,0.5323741657439768,CASH
393,0.6352497138156421,0.11334595865560872,0.718228710700466,CASS
394,0.5845867396730876,-0.15806982497744737,0.2699471860881923,CASY
395,0.5989766721234917,0.49713046334681543,0.5697880360613615,CAT
396,0.33712698199995444,0.4163683263963491,0.373607779985619,CATM
397,0.29032977101277335,0.04138864805343948,0.020417195242130027,CATO
398,0.8877637491976088,0.4003219077315433,0.6731659539394885,CATY
399,0.67523322629956,0.2241671241073985,0.7686708165256977,CB
400,0.3269255112454408,0.15682680464797302,0.31370798525241494,CBB
401,0.35532869536748796,0.2509732406349911,0.07552004076467715,CBL
402,0.4376210135043764,-0.02165822573892462,0.5567926920530792,CBOE
403,0.3809024884685922,0.27571217628476663,0.8116722352461888,CBRE
404,0.5402866794659921,-0.1458637932917113,0.3756357681568888,CBRL
405,0.5638033677142139,0.1721072848813897,0.41513088842433965,CBSH
406,0.4651536634050781,0.28145046142000035,0.49710077683811477,CBT
407,0.5503184159335572,0.1132744433118341,0.46387602638009684,CBU
408,0.6495177056300923,-0.011431785415498583,0.8330851969540853,CBZ
409,0.4766869953487466,0.27635180236340084,0.47991270971065325,CC
410,0.5774355280739439,0.0533204338106717,0.610569561683266,CCBG
411,0.2513130915979453,0.10499512689921824,0.029548929580039445,CCC
412,0.6295940091394262,0.027136736347133837,0.045960669419400246,CCEP
413,0.5002313890340732,-0.042541193471992235,0.711072889780053,CCF
414,0.6653077656563349,-0.10128686279481615,0.7170671395324809,CCI
415,0.8200801121854225,-0.16580053396367606,0.8035796717917946,CCK
416,0.4097993234038537,0.12683529851692976,0.41653858676365,CCL
